,unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount,MA_50,MA_200,MA_21,slowk,slowd,k,d,j,SMMA_21,upper,middle,lower,Bollinger_Rank,direction_MA,kdj_cross,buy_signal,sell_signal,usdt,btc,com,profit,profit_percent,cum_profit,cum_profit_percent
64,1610002260000,2021-01-07 06:51:00,BTC/USDT,37110.33,37145.0,37107.41,37127.39,52.231637,1939197.93100611,1328,37099.56719999999,37320.78904999999,37043.54952380952,66.46314114069976,60.946104653367776,68.43145080762935,61.70763410976607,81.8790842033559,37093.7506893234,37167.34961997484,37045.4625,36923.57538002516,0.8360793987785996,0,0,0.0,0.0,998.8946970239992,0.0,0.0,0.0,0.0,0.0,0.0
65,1610002320000,2021-01-07 06:52:00,BTC/USDT,37128.28,37140.64,37085.66,37085.66,36.509159,1355153.52047411,1058,37093.02479999999,37318.975549999996,37047.376666666656,70.36821323284191,65.97216442090728,63.762288249633635,62.39251882305526,66.50182710279039,37093.365418403235,37169.952312325826,37050.65,36931.34768767418,0.646728086478269,0,0,0.0,0.0,998.8946970239992,0.0,0.0,0.0,0.0,0.0,0.0
66,1610002380000,2021-01-07 06:53:00,BTC/USDT,37085.6,37143.8,37085.6,37100.0,43.369379,1609792.52709119,1325,37087.19279999999,37317.04749999999,37052.999999999985,68.77880184331796,68.53671873895321,64.32078817256657,63.03527527289236,66.89181397191498,37093.68135086022,37169.68347038269,37058.0565,36946.42952961731,0.6878735034024761,0,0,0.0,0.0,998.8946970239992,0.0,0.0,0.0,0.0,0.0,0.0
67,1610002440000,2021-01-07 06:54:00,BTC/USDT,37100.0,37137.0,37100.0,37131.54,36.837485,1367643.86471298,1003,37084.41019999999,37315.31964999999,37061.55571428571,68.5030035652293,69.21667288046307,71.42961196291553,65.8333875029001,82.62206088294639,37095.484143676396,37178.505125752665,37063.325,36948.14487424733,0.7961231356288212,0,0,0.0,0.0,998.8946970239992,0.0,0.0,0.0,0.0,0.0,0.0
68,1610002500000,2021-01-07 06:55:00,BTC/USDT,37131.61,37169.8,37131.6,37169.79,29.493926,1095905.06574933,1430,37081.70059999999,37313.71979999999,37068.394761904754,83.69212659915348,73.65797733590027,80.95018538708193,70.8723201309607,101.10591589932437,37099.02251778704,37192.25142377944,37071.81449999999,36951.37757622055,0.9067502594944598,0,0,0.0,0.0,998.8946970239992,0.0,0.0,0.0,0.0,0.0,0.0
69,1610002560000,2021-01-07 06:56:00,BTC/USDT,37169.79,37224.44,37165.36,37188.31,85.894971,3194788.49807257,1900,37080.81639999999,37312.113649999985,37077.3619047619,88.12896690067669,80.10803235501983,80.21622656572197,73.98695560921446,92.67476847873698,37103.27430265432,37205.39993450643,37082.164000000004,36958.92806549358,0.9306617238921464,0,0,0.0,0.0,998.8946970239992,0.0,0.0,0.0,0.0,0.0,0.0
70,1610002620000,2021-01-07 06:57:00,BTC/USDT,37189.1,37190.99,37162.2,37175.65,50.413919,1874339.5389957,1206,37079.45819999999,37310.27104999999,37086.61571428571,83.3471097648028,85.05606775487767,77.24471375581192,75.07287499141361,81.58839128460852,37106.720764432685,37208.24017006488,37093.061,36977.881829935126,0.8585240280576821,0,0,0.0,0.0,998.8946970239992,0.0,0.0,0.0,0.0,0.0,0.0
71,1610002680000,2021-01-07 06:58:00,BTC/USDT,37175.66,37189.0,37162.58,37179.3,59.061966,2195919.50764684,1120,37078.64419999999,37308.13884999999,37097.16761904762,74.4995392427889,81.9918719694228,75.97934939366563,75.37503312549762,77.18798193000163,37110.17691850732,37212.47048720445,37102.702,36992.93351279554,0.8489070586229972,0,0,0.0,0.0,998.8946970239992,0.0,0.0,0.0,0.0,0.0,0.0
72,1610002740000,2021-01-07 06:59:00,BTC/USDT,37179.3,37215.56,37126.5,37130.84,77.223108,2870900.4653283,1457,37077.37679999999,37306.28359999999,37104.04190476191,59.11152615609455,72.31939172122877,61.51432281675008,70.7547963559151,43.033375738420034,37111.16087476887,37205.868967452494,37109.8565,37013.84403254751,0.6092748710493125,0,-1,0.0,0.0,998.8946970239992,0.0,0.0,0.0,0.0,0.0,0.0
73,1610002800000,2021-01-07 07:00:00,BTC/USDT,37130.85,37222.77,37122.44,37185.2,68.680231,2553625.9891331,1483,37076.24899999999,37304.55194999999,37113.444285714286,59.25671394827375,64.28925978238576,64.92196571534319,68.81051947572446,57.14485819458065,37114.686547398924,37211.01438416696,37117.783,37024.55161583304,0.8615574337031326,0,0,0.0,0.0,998.8946970239992,0.0,0.0,0.0,0.0,0.0,0.0
74,1610002860000,2021-01-07 07:01:00,BTC/USDT,37185.2,37215.02,37158.33,37199.95,40.82929,1518224.87666312,1271,37074.73779999999,37302.53179999999,37121.695714285706,62.2275040814337,60.198581395267354,70.73497416651311,69.45200437265402,73.30091375423132,37118.7467118085,37220.86839118713,37120.9115,37020.95460881288,0.8953629362683497,0,1,0.0,0.0,998.8946970239992,0.0,0.0,0.0,0.0,0.0,0.0
75,1610002920000,2021-01-07 07:02:00,BTC/USDT,37199.95,37200.0,37123.15,37123.16,58.638066,2180462.75221821,1104,37071.78319999999,37299.77809999999,37121.01857142857,57.56987385306841,59.68469729425863,53.36044243694977,64.08815039408593,31.905026522677446,37118.95686838905,37219.73946436693,37120.1285,37020.517535633066,0.5152166983788932,0,-1,0.0,0.0,998.8946970239992,0.0,0.0,0.0,0.0,0.0,0.0
76,1610002980000,2021-01-07 07:03:00,BTC/USDT,37123.16,37130.0,37024.75,37057.98,58.816149,2180471.13082852,1696,37068.94899999999,37296.72614999999,37117.16904761904,39.204387758727655,53.00058856440993,41.12055936780222,56.43228671865803,10.497104666090607,37116.053207989564,37221.114457536314,37118.712,37016.309542463685,0.20346414792604386,0,0,0.0,0.0,998.8946970239992,0.0,0.0,0.0,0.0,0.0,0.0
77,1610003040000,2021-01-07 07:04:00,BTC/USDT,37057.98,37063.48,36930.16,36965.33,92.593562,3425975.9969822,2051,37063.49579999999,37293.29689999999,37111.40809523809,15.734458381102938,37.50290666429968,31.397440557194415,48.08733799817016,-1.9823543247570825,37108.87591237101,37233.655902396924,37114.957500000004,36996.259097603084,-0.13028438874711035,0,0,0.0,0.0,998.8946970239992,0.0,0.0,0.0,0.0,0.0,0.0
78,1610003100000,2021-01-07 07:05:00,BTC/USDT,36965.33,37043.46,36959.64,36997.49,60.249574,2229705.81736976,1616,37057.445799999994,37290.347749999986,37109.363809523806,17.200715398177753,24.046520512669463,28.60167704781212,41.592117681384146,2.6207957806680753,37103.571821305726,37239.19080475046,37112.271,36985.35119524954,0.047820766720863814,0,0,0.0,0.0,998.8946970239992,0.0,0.0,0.0,0.0,0.0,0.0
79,1610003160000,2021-01-07 07:06:00,BTC/USDT,36997.49,37060.97,36997.49,37046.39,38.147297,1413010.89513938,1177,37053.31519999999,37288.63284999999,37109.13380952381,24.894388994561762,19.276520924614164,32.3083893714278,38.49754157806536,19.930084958152676,37100.84887743402,37239.70563299653,37111.755000000005,36983.80436700348,0.24456945437002342,0,0,0.0,0.0,998.8946970239992,0.0,0.0,0.0,0.0,0.0,0.0
80,1610003220000,2021-01-07 07:07:00,BTC/USDT,37046.4,37113.49,37046.4,37112.05,56.795373,2106390.33963699,1769,37050.252199999995,37287.15374999998,37111.76904761905,41.631067518767594,27.908723970502383,42.259339083817295,39.75147407998267,47.27506909148654,37101.38226422288,37240.198218486956,37114.0365,36987.87478151305,0.49212716811476975,0,1,0.0,0.0,998.8946970239992,0.0,0.0,0.0,0.0,0.0,0.0
81,1610003280000,2021-01-07 07:08:00,BTC/USDT,37113.11,37182.61,37111.56,37178.98,33.719233,1252770.36981652,1277,37049.22819999999,37285.70294999999,37117.12904761905,62.305913445656564,42.94378998632865,56.51778865911634,45.34024560636056,78.8728747646279,37105.077394497974,37246.78685630876,37117.331,36987.875143691235,0.7381081928536585,0,0,1.0,0.0,0.0,0.02691487447492272,0.0,0.0,0.0,0.0,0.0
82,1610003340000,2021-01-07 07:09:00,BTC/USDT,37178.98,37199.95,37168.62,37186.03,49.30672,1833230.92882277,1127,37048.855599999995,37284.39614999999,37120.60238095238,79.00633243351596,60.98110446598005,67.61954943349002,52.76668021540371,97.32528786966265,37108.93228047426,37254.304343103184,37122.665,36991.02565689682,0.740676527648465,0,0,0.0,0.0,0.0,0.02691487447492272,0.0,0.0,0.0,0.0,0.0
83,1610003400000,2021-01-07 07:10:00,BTC/USDT,37186.03,37237.48,37177.08,37223.13,74.983805,2789492.54943845,1287,37051.41219999999,37283.606499999994,37127.44904761905,90.0627862726604,77.12501071727765,76.85656629766989,60.79664224282576,108.97641440735815,37114.37026711834,37267.13877289751,37128.2085,36989.27822710249,0.8416156105517111,0,0,0.0,0.0,0.0,0.02691487447492272,0.0,0.0,0.0,0.0,0.0
84,1610003460000,2021-01-07 07:11:00,BTC/USDT,37223.14,37250.0,37198.95,37206.93,58.791355,2188600.87996489,1607,37054.94359999999,37282.296149999995,37131.95714285715,90.56252098474657,86.54387989697432,80.0823415137709,67.22520866647415,105.7966072083644,37118.77787344604,37275.501692565915,37132.18550000001,36988.8693074341,0.7607678122819936,0,0,0.0,0.0,0.0,0.02691487447492272,0.0,0.0,0.0,0.0,0.0
85,1610003520000,2021-01-07 07:12:00,BTC/USDT,37206.93,37250.0,37205.33,37221.56,39.741224,1479760.40460669,882,37058.56239999999,37281.15044999999,37136.44142857143,90.99084866633832,90.53871864124842,83.75757901818483,72.73599878371104,105.8007394871324,37123.67226042479,37285.85137855454,37138.9805,36992.10962144546,0.7811295908784769,0,0,0.0,1.0,1001.4198505472365,0.0,0.0,2.525153523237236,0.2527947671321522,1.4198505472364786,0.1422683508320497
86,1610003580000,2021-01-07 07:13:00,BTC/USDT,37221.56,37248.3,37207.21,37246.57,31.042133,1155720.9206216,1053,37063.49379999999,37280.16599999999,37144.103809523804,92.15355126132619,91.23564030413702,88.77795528245427,78.08331761662545,110.1672306141119,37129.524533737895,37299.48203183008,37146.309,36993.135968169925,0.8272801967882443,0,0,0.0,0.0,1001.4198505472365,0.0,0.0,0.0,0.0,0.0,0.0
87,1610003640000,2021-01-07 07:14:00,BTC/USDT,37246.57,37305.81,37246.57,37280.57,63.24105,2357173.42635813,1620,37070.51959999999,37279.15744999999,37152.702380952374,93.91348729663348,92.352629074766,89.78987020560112,81.98550181295067,105.39860699090201,37136.717174988466,37318.00793189218,37153.7605,36989.513068107815,0.8860319109380228,1,0,0.0,0.0,1001.4198505472365,0.0,0.0,0.0,0.0,0.0,0.0
88,1610003700000,2021-01-07 07:15:00,BTC/USDT,37280.57,37288.54,37226.08,37233.46,43.455164,1618895.62109911,1123,37076.27099999999,37277.88494999999,37157.55571428571,87.58073181927163,91.2159234590771,83.89650933537645,82.62250432042593,86.4445193652775,37141.32397617949,37324.925303270466,37156.944,36988.96269672954,0.7277515369576564,0,0,0.0,0.0,1001.4198505472365,0.0,0.0,0.0,0.0,0.0,0.0
89,1610003760000,2021-01-07 07:16:00,BTC/USDT,37233.47,37305.79,37232.63,37285.04,42.859828,1597658.14004334,1175,37083.891599999995,37277.80069999999,37163.0438095238,84.4103603181389,88.63485981134801,85.70020399278262,83.64840421121148,89.80380355592487,37148.16759636142,37338.88652610635,37161.7805,36984.674473893654,0.8479822305029491,1,0,0.0,0.0,1001.4198505472365,0.0,0.0,0.0,0.0,0.0,0.0
90,1610003820000,2021-01-07 07:17:00,BTC/USDT,37285.04,37300.02,37256.27,37267.38,49.426227,1842950.53093939,1158,37092.64299999999,37277.63764999999,37166.80904761904,77.80171170400372,83.26426794713808,81.12938739835151,82.80873194025816,77.77069831453821,37153.84437748706,37349.62939917562,37166.367,36983.10460082438,0.7755966320816279,0,-1,0.0,0.0,1001.4198505472365,0.0,0.0,0.0,0.0,0.0,0.0
91,1610003880000,2021-01-07 07:18:00,BTC/USDT,37267.38,37283.56,37228.95,37264.1,48.800205,1818023.22554538,1212,37102.315599999994,37277.31594999999,37171.020952380946,76.29806594130918,79.50337932115059,76.61920836784883,80.74555741612171,68.36651027130304,37159.09464522577,37358.9818685999,37170.607,36982.23213140011,0.7481567756221579,0,0,0.0,0.0,1001.4198505472365,0.0,0.0,0.0,0.0,0.0,0.0
92,1610003940000,2021-01-07 07:19:00,BTC/USDT,37264.1,37272.03,37124.39,37130.71,142.453946,5296874.44387555,1828,37108.68839999999,37275.69709999998,37168.70714285713,47.69007788805539,67.26328517778943,52.240681961177096,71.24393226447351,14.234181354584251,37157.74299545311,37358.98115511094,37170.6005,36982.21984488906,0.39412262109262275,0,0,0.0,0.0,1001.4198505472365,0.0,0.0,0.0,0.0,0.0,0.0
93,1610004000000,2021-01-07 07:20:00,BTC/USDT,37130.72,37250.0,37130.71,37215.98,85.819091,3191002.88215566,1366,37114.07239999999,37274.93274999999,37172.761428571415,40.522513913695576,54.83688591435337,51.65547540292133,64.71444664395612,25.53753292085176,37160.51618614582,37361.522610176246,37172.139500000005,36982.756389823764,0.6157455381295626,0,0,0.0,0.0,1001.4198505472365,0.0,0.0,0.0,0.0,0.0,0.0
94,1610004060000,2021-01-07 07:21:00,BTC/USDT,37215.64,37229.85,37170.58,37203.78,50.025328,1861016.42869503,1121,37118.04219999999,37274.375799999994,37173.64619047618,32.576342189395575,40.262977997048836,49.0237619799287,59.48421842261365,28.102849094558792,37162.57636775792,37361.84021953972,37172.331,36982.821780460275,0.582974854934191,0,0,1.0,0.0,0.0,0.02690857528037235,0.0,0.0,0.0,0.0,0.0
95,1610004120000,2021-01-07 07:22:00,BTC/USDT,37203.8,37239.09,37166.89,37183.57,44.688775,1662464.20536346,1040,37122.075399999994,37274.02754999999,37172.86619047618,42.28861206041331,38.46248938783481,43.555987573581405,54.1748081396029,22.31834644153841,37163.57606453135,37363.48154732457,37175.351500000004,36987.22145267544,0.5218426033397439,0,0,0.0,0.0,0.0,0.02690857528037235,0.0,0.0,0.0,0.0,0.0
96,1610004180000,2021-01-07 07:23:00,BTC/USDT,37183.57,37183.58,37130.71,37144.64,41.115239,1528021.74287001,1236,37125.93079999999,37273.756299999994,37173.889047619035,29.181316399342453,34.68209021638376,32.75838348345336,47.03599992088639,4.203150608587293,37162.67434717271,37360.27299662912,37179.6845,36999.09600337088,0.4029713944848447,0,0,0.0,0.0,0.0,0.02690857528037235,0.0,0.0,0.0,0.0,0.0
97,1610004240000,2021-01-07 07:24:00,BTC/USDT,37144.64,37153.06,37071.12,37071.19,71.282884,2644900.06846586,1556,37126.831199999986,37272.8924,37174.51809523809,14.604481061943078,28.691469840566267,21.84886536288401,38.64028840155226,-11.7339807144525,37158.317949688295,37344.03449883682,37184.97749999999,37025.920501163164,0.14230590029954812,0,0,0.0,1.0,999.5093417023301,0.0,0.0,-1.910508844906417,-0.190780005395579,-0.4906582976699383,-0.048511654563529294
98,1610004300000,2021-01-07 07:25:00,BTC/USDT,37071.19,37112.55,37037.99,37053.65,45.871103,1700696.38167937,1538,37127.90419999998,37272.20505,37178.723809523806,5.723139779755523,16.502979080347004,16.55804854669739,31.279541783267305,-12.884937926442447,37153.33376160789,37334.40244774957,37187.7855,37041.16855225043,0.042564819214807356,0,0,0.0,0.0,999.5093417023301,0.0,0.0,0.0,0.0,0.0,0.0
99,1610004360000,2021-01-07 07:26:00,BTC/USDT,37053.64,37081.87,37048.14,37077.02,45.913234,1701657.95962321,1459,37129.81819999999,37271.0306,37182.51095238095,7.299959750698956,9.20919353079917,16.336577436474112,26.298553667669577,-3.5873750259168204,37149.699772959895,37330.24468822877,37189.316999999995,37048.38931177122,0.10157935813967925,0,0,0.0,0.0,999.5093417023301,0.0,0.0,0.0,0.0,0.0,0.0
100,1610004420000,2021-01-07 07:27:00,BTC/USDT,37077.01,37338.72,37064.02,37144.59,174.471014,6487696.99659635,2643,37133.55579999999,37270.253549999994,37187.18714285714,19.10570963511053,10.709603055188323,22.706744549309416,25.101283961549523,17.9176657248292,37149.456450437996,37328.83433467152,37190.944,37053.05366532849,0.3319171531839716,0,0,0.0,0.0,999.5093417023301,0.0,0.0,0.0,0.0,0.0,0.0
101,1610004480000,2021-01-07 07:28:00,BTC/USDT,37144.56,37161.31,37114.36,37115.89,61.822578,2296191.31504657,1225,37136.143999999986,37269.26179999999,37187.369999999995,25.74811616013892,17.38459518198279,23.772374529342716,24.658314150813922,22.00049528640031,37147.858048036185,37329.66137258424,37187.7895,37045.91762741576,0.24660410590793136,0,0,0.0,0.0,999.5093417023301,0.0,0.0,0.0,0.0,0.0,0.0
102,1610004540000,2021-01-07 07:29:00,BTC/USDT,37115.9,37127.53,37115.9,37123.63,13.626734,505862.40057727,1045,37138.86159999998,37268.65864999999,37184.73428571428,29.942694997727326,24.932173597658913,25.3407069291594,24.885778410262414,26.250563966953372,37146.704331463035,37329.41965985458,37184.6695,37039.919340145425,0.2891556732602964,0,1,0.0,0.0,999.5093417023301,0.0,0.0,0.0,0.0,0.0,0.0
103,1610004600000,2021-01-07 07:30:00,BTC/USDT,37123.62,37127.18,37054.62,37079.98,36.670142,1359858.09620863,1188,37139.92779999998,37267.86714999999,37179.68428571428,22.78123233465274,26.15734783083965,21.54803488135835,23.77319723396106,17.097710176152937,37143.52698234575,37328.28612658127,37177.512,37026.73787341874,0.17656254354943793,0,-1,0.0,0.0,999.5093417023301,0.0,0.0,0.0,0.0,0.0,0.0
104,1610004660000,2021-01-07 07:31:00,BTC/USDT,37079.71,37080.99,37010.82,37056.11,64.893055,2404245.50067805,1550,37138.302399999986,37266.937699999995,37171.730952380945,18.750733453817883,23.82488692873264,18.969402536540482,22.171932334820866,12.56434293997971,37139.36426890071,37329.388802730406,37169.971,37010.55319726959,0.14288492862824115,0,0,0.0,0.0,999.5093417023301,0.0,0.0,0.0,0.0,0.0,0.0
105,1610004720000,2021-01-07 07:32:00,BTC/USDT,37056.11,37075.57,37025.64,37063.55,72.49531,2686044.36235761,1426,37136.79699999999,37266.04379999999,37164.90333333333,14.618650308681302,18.716872032383964,18.006642455488,20.783502375043245,12.452922616377506,37135.754065619716,37326.31186058035,37162.0705,36997.82913941966,0.2000740262626975,0,0,0.0,0.0,999.5093417023301,0.0,0.0,0.0,0.0,0.0,0.0
106,1610004780000,2021-01-07 07:33:00,BTC/USDT,37063.56,37099.98,37018.19,37047.98,29.579926,1095865.30300249,1258,37136.03039999999,37264.65164999999,37156.637619047615,13.741994510522161,15.703792757673773,15.782002767418282,19.116335839168258,9.113336623918329,37131.57434820925,37318.86604549648,37152.140999999996,36985.415954503515,0.1876264160258065,0,0,0.0,0.0,999.5093417023301,0.0,0.0,0.0,0.0,0.0,0.0
107,1610004840000,2021-01-07 07:34:00,BTC/USDT,37047.99,37047.99,36940.01,36953.27,67.526364,2497418.73702049,1972,37134.28739999999,37262.895449999996,37142.67095238095,10.246523716427946,12.869056178543794,11.62991033315289,16.62086067049647,1.6480096584657318,37123.08366496119,37313.32438977469,37135.776,36958.22761022531,-0.013961293120155873,0,0,0.0,0.0,999.5093417023301,0.0,0.0,0.0,0.0,0.0,0.0
108,1610004900000,2021-01-07 07:35:00,BTC/USDT,36953.27,36995.1,36909.0,36915.45,66.154793,2444174.90349491,2031,37131.571999999986,37260.987199999996,37125.28428571428,5.386475412173355,9.791664546374477,8.253599348975014,13.83177356332265,-2.9027490797202624,37113.19634758208,37316.52167452888,37119.8755,36923.229325471126,-0.019780007136590255,0,0,0.0,0.0,999.5093417023301,0.0,0.0,0.0,0.0,0.0,0.0
109,1610004960000,2021-01-07 07:36:00,BTC/USDT,36915.44,36993.51,36900.0,36993.51,64.53396,2384093.99909157,1539,37130.30799999999,37259.725,37113.858095238094,13.537261899009186,9.72342034253682,17.430760516578786,15.031435881074694,22.22940978758697,37107.49699769722,37293.43142859889,37105.299,36917.16657140111,0.2028981105688616,0,1,0.0,0.0,999.5093417023301,0.0,0.0,0.0,0.0,0.0,0.0
110,1610005020000,2021-01-07 07:37:00,BTC/USDT,36993.5,36999.79,36935.22,36974.46,53.589085,1980669.62718539,1196,37128.46879999999,37258.59479999999,37099.06857142857,23.337138376886802,14.086958562689773,22.528958643804174,17.530610135317854,32.52565566077681,37101.16190256878,37271.1080317625,37090.653000000006,36910.19796823751,0.17805552755954004,0,0,0.0,0.0,999.5093417023301,0.0,0.0,0.0,0.0,0.0,0.0
111,1610005080000,2021-01-07 07:38:00,BTC/USDT,36977.29,37011.92,36976.69,37000.0,29.474065,1090359.87007775,1053,37126.20699999999,37257.81169999999,37086.336190476184,37.50946569248222,24.794621989459397,29.69195887167129,21.584393047435668,45.90709052014253,37096.344669113125,37242.45246687406,37077.448,36912.44353312593,0.2653154442809541,0,0,0.0,0.0,999.5093417023301,0.0,0.0,0.0,0.0,0.0,0.0
112,1610005140000,2021-01-07 07:39:00,BTC/USDT,37000.0,37030.0,36980.89,37030.0,33.989985,1257617.36797102,1349,37125.21999999999,37257.01134999999,37075.18857142857,47.2499382919081,36.032180787092365,41.46347279780218,28.210752964224508,67.96891246495753,37093.18539915536,37236.71843978107,37072.4125,36908.10656021893,0.37093436775167504,0,0,0.0,0.0,999.5093417023301,0.0,0.0,0.0,0.0,0.0,0.0
