unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1638545400,2021-12-03 15:30:00,BTC/USDT,56313.70901983,56319.17992385,55752.75860468,55966.40785942,2408510.16409102,43.08028407
1638543600,2021-12-03 15:00:00,BTC/USDT,56211.27934961,56365.68376464,56071.19537175,56331.56843826,521609.97804038,9.27533502
1638541800,2021-12-03 14:30:00,BTC/USDT,56727.02500869,56782.23747751,56152,56192.34642224,439103.78818465,7.79079522
1638540000,2021-12-03 14:00:00,BTC/USDT,56886.26167858,56922.84240957,56564.73867472,56712.25050782,451269.57133588,7.95009333
1638538200,2021-12-03 13:30:00,BTC/USDT,56930.05366014,57575.33373633,56759.59530093,56875.35947777,912394.15412477,15.96425731
1638536400,2021-12-03 13:00:00,BTC/USDT,56788.94397283,56953.14189961,56765.26238237,56925.82956416,472349.56647469,8.30926169
1638534600,2021-12-03 12:30:00,BTC/USDT,56934.56054211,56966.42756967,56756.75675675,56796.3983026,576475.12466725,10.1319527
1638532800,2021-12-03 12:00:00,BTC/USDT,56996.9745628,57164.65409196,56925.81965882,56937.00000001,399480.2963525,7.00648404
1638531000,2021-12-03 11:30:00,BTC/USDT,57024.16689812,57034,56820.49136773,56974.36756092,275367.66718781,4.835707
1638529200,2021-12-03 11:00:00,BTC/USDT,56859,57137.03560284,56859,57027.8941292,166913.35043148,2.92974458
1638527400,2021-12-03 10:30:00,BTC/USDT,56905.21145887,56905.21145887,56684.76396604,56832.39749063,132703.98144046,2.33703344
1638525600,2021-12-03 10:00:00,BTC/USDT,56830.87707671,57317.0512,56830.87707671,56904.41311053,549946.28060344,9.63522954
1638523800,2021-12-03 09:30:00,BTC/USDT,56509.59176637,56840.81968467,56478.82524117,56820.72898039,123443.2807854,2.1835619
1638522000,2021-12-03 09:00:00,BTC/USDT,56579.99999,56580,56443.47636176,56507,24389.0329817,0.4315676
1638520200,2021-12-03 08:30:00,BTC/USDT,56500.62915861,56601.56058037,56468.98045907,56580,248000.09413453,4.38783706
1638518400,2021-12-03 08:00:00,BTC/USDT,56716.30551877,56812.09997999,56500.62928971,56510.86465079,196980.82790652,3.47472868
1638516600,2021-12-03 07:30:00,BTC/USDT,56891.11483915,56942.71954616,56636.71370256,56744.04967304,71243.42071327,1.25362373
1638514800,2021-12-03 07:00:00,BTC/USDT,56858.89720328,56915.15422886,56744.02002258,56893.95935319,320328.57922703,5.63587484
1638513000,2021-12-03 06:30:00,BTC/USDT,56852.02635856,56956.9540048,56805.05191683,56829.68225434,143330.24275829,2.51988498
1638511200,2021-12-03 06:00:00,BTC/USDT,56773.2604996,56855.65656411,56680.62183374,56850.48959253,231727.80272003,4.08409778
1638509400,2021-12-03 05:30:00,BTC/USDT,56445.0384636,57020.31990687,56423.88028293,56723.97795365,260602.5835447,4.58203894
1638507600,2021-12-03 05:00:00,BTC/USDT,56568.30963858,56636.74635065,56421.05895172,56429.63261612,66486.06885275,1.17540349
1638505800,2021-12-03 04:30:00,BTC/USDT,56636.11039113,56684.73015426,56503.36791611,56585.39235583,85787.58981056,1.51594873
1638504000,2021-12-03 04:00:00,BTC/USDT,56319.31653977,56638.52350192,56283.78378378,56627.23638141,621224.76578698,11.00378645
1638502200,2021-12-03 03:30:00,BTC/USDT,56274.79384103,56528.78930223,56227.62205692,56322.13244629,80718.11639131,1.43260401
1638500400,2021-12-03 03:00:00,BTC/USDT,56234.43751692,56298.25463435,56083.1601896,56260.72759423,292289.9540357,5.1990791
1638498600,2021-12-03 02:30:00,BTC/USDT,56421.58754177,56466.67494115,56091.63855535,56226.00000001,232625.70741694,4.13862366
1638496800,2021-12-03 02:00:00,BTC/USDT,56506.99998998,56563.28498366,56388.63800215,56437.88640566,82485.72148906,1.46130593
1638495000,2021-12-03 01:30:00,BTC/USDT,56502.18576204,56583.25990355,56357.20001,56524.81429958,434228.03033369,7.69066466
1638493200,2021-12-03 01:00:00,BTC/USDT,56509.38443818,56705.149799,56472,56502.18576205,121749.07598652,2.15268007
1638491400,2021-12-03 00:30:00,BTC/USDT,56495.60396876,56753.91906015,56495.60396876,56553.96886844,190306.38643714,3.36189714
1638490799,2021-12-03 00:19:59,BTC/USDT,56480.97295672,56480.97295672,56480.97295672,56480.97295672,0,0
1638489600,2021-12-03 00:00:00,BTC/USDT,56482.25442046,56608.83277224,56437.30675336,56480.97295672,74120.6416856,1.31123302
1638487800,2021-12-02 23:30:00,BTC/USDT,56528.2826094,56633.0786394,56374.28609859,56493.55103578,171611.37172715,3.03661637
1638486000,2021-12-02 23:00:00,BTC/USDT,56828.99100811,56919.13544602,56528.2826094,56530.49502635,187655.80039301,3.30869657
1638484200,2021-12-02 22:30:00,BTC/USDT,56722.99969969,56931.2503179,56600.90917342,56845.206802,207297.43768129,3.65040136
1638482400,2021-12-02 22:00:00,BTC/USDT,56830.79494234,56833.61272704,56647.35376724,56722.99984984,109227.59461868,1.92569605
1638480600,2021-12-02 21:30:00,BTC/USDT,56805.89948893,57018.53876853,56805.89948892,56839.29618057,86933.4152237,1.5258858
1638478800,2021-12-02 21:00:00,BTC/USDT,57010.88793203,57030.34693448,56788.37977269,56807.61095723,84040.6399015,1.47686889
1638477000,2021-12-02 20:30:00,BTC/USDT,56977.43900639,57205.02751566,56869.10121518,57006.42179235,399942.61604537,7.00630008
1638475200,2021-12-02 20:00:00,BTC/USDT,56642.97404607,56974.89745012,56560.35259811,56974.89745012,240611.7187092,4.23121858
1638473400,2021-12-02 19:30:00,BTC/USDT,56773.09102893,56844.76896183,56516.04623102,56608.23023072,83823.02912097,1.48025934
1638471600,2021-12-02 19:00:00,BTC/USDT,56704.40069959,56919.11648503,56603.66028918,56773.09102894,238795.60378299,4.20601181
1638469800,2021-12-02 18:30:00,BTC/USDT,56195.42635042,56713.07878826,56146.09000001,56704.40069959,172664.41362857,3.0592358
1638468000,2021-12-02 18:00:00,BTC/USDT,56582.90428834,56582.90428834,56155.61538251,56185.14620328,108987.61933015,1.93452953
1638466200,2021-12-02 17:30:00,BTC/USDT,56512.98023482,56648.77909431,56439.16163882,56576.65358535,140445.48978812,2.48279329
1638464400,2021-12-02 17:00:00,BTC/USDT,56335.51005445,56561.33906313,56274.69404005,56524.22199442,89191.26851244,1.57908115
1638462600,2021-12-02 16:30:00,BTC/USDT,56291.68168689,56378.792401,56014,56370.96504962,251491.7546082,4.47915763
1638460800,2021-12-02 16:00:00,BTC/USDT,56487.59217026,56717.04769065,56267.90663078,56268.49909735,178236.55036582,3.16121901
1638459000,2021-12-02 15:30:00,BTC/USDT,56629.39625699,56687.46625046,56118.35515302,56493.17802578,343351.43387879,6.09259185
1638457200,2021-12-02 15:00:00,BTC/USDT,57100,57345,56486.61894993,56629.39625699,694092.17549614,12.19752326
1638455400,2021-12-02 14:30:00,BTC/USDT,56481.36247512,57169.46988174,56382.7422386,57064.53202401,583269.59939989,10.24772372
1638453600,2021-12-02 14:00:00,BTC/USDT,56458.54948272,56723.51820305,56317,56477.14163652,172685.97837136,3.05486043
1638451800,2021-12-02 13:30:00,BTC/USDT,56087.668,56472.78348401,56082.65827139,56461.0866777,63219.4541317,1.12404707
1638450000,2021-12-02 13:00:00,BTC/USDT,56524.42810368,56615.20388448,56090.90908091,56092.87856869,449259.8855286,7.96484711
1638448200,2021-12-02 12:30:00,BTC/USDT,56387.49726694,56567.79661016,56258.68810001,56497.4355948,99939.71006914,1.77116898
1638446400,2021-12-02 12:00:00,BTC/USDT,56321.52584512,56428.0083025,56035,56428.00830249,217589.89398118,3.87532998
1638444600,2021-12-02 11:30:00,BTC/USDT,56407.62542236,56520.27027027,56255.34647722,56329.97360622,337581.89330645,5.98364578
1638442800,2021-12-02 11:00:00,BTC/USDT,56545.78489409,56587.69251197,56062.69746741,56467.60400383,398521.07142066,7.07181509
1638441000,2021-12-02 10:30:00,BTC/USDT,56517.70840767,56624,56452.13342209,56540.52180892,69087.49352776,1.22174697
1638439200,2021-12-02 10:00:00,BTC/USDT,56676.7747555,56790.22029294,56430.44687719,56504.51686217,186662.64635432,3.29629256
1638437400,2021-12-02 09:30:00,BTC/USDT,56795.16129662,56842.51915976,56585.8740552,56671.47719554,372682.27183623,6.57033043
1638435600,2021-12-02 09:00:00,BTC/USDT,56975.79479777,57086.0096804,56772.72727273,56791.71942442,376633.51317115,6.61392058
1638433800,2021-12-02 08:30:00,BTC/USDT,57130.97128699,57166.61167129,56904.89503811,56958.95102403,351901.25464167,6.17416309
1638432000,2021-12-02 08:00:00,BTC/USDT,56806.91877297,57169.46988174,56728.33548907,57120.81561174,262763.33357472,4.6149423
1638430200,2021-12-02 07:30:00,BTC/USDT,56905.41401698,56937.38012234,56589.86762557,56806.91877298,381992.98206466,6.7266799
1638428400,2021-12-02 07:00:00,BTC/USDT,56660.84701774,56964.43500028,56613.91410951,56913.42061468,204976.84445365,3.60744238
1638426600,2021-12-02 06:30:00,BTC/USDT,56732.19407549,56732.19407549,56381.20517721,56649.51470123,552253.11491589,9.77445885
1638424800,2021-12-02 06:00:00,BTC/USDT,56894.77604229,56894.77604229,56585.44729521,56728.38708466,365240.55645897,6.44684982
1638423000,2021-12-02 05:30:00,BTC/USDT,56826.93933425,56955.42824504,56699.31359442,56901.71853367,548355.49810543,9.64345988
1638421200,2021-12-02 05:00:00,BTC/USDT,56492,56941.0013354,56473.92100914,56854.84943036,256112.54908084,4.51039685
1638419400,2021-12-02 04:30:00,BTC/USDT,56577.33964596,56666.45294143,56451.90551772,56494.82493416,126235.3774847,2.23358428
1638417600,2021-12-02 04:00:00,BTC/USDT,56304.99580282,56577.33964596,56226.3218166,56577.33964596,300094.9788084,5.32195474
1638415800,2021-12-02 03:30:00,BTC/USDT,55961.41028302,56469.29872841,55854.17439152,56321.88787341,322626.44370981,5.74480844
1638414000,2021-12-02 03:00:00,BTC/USDT,56950.84361125,56950.84361125,55800,55961.41028302,1194070.41594272,21.22719748
1638412200,2021-12-02 02:30:00,BTC/USDT,56929.34557534,57159.50115071,56915.79655079,56945.14851379,212677.16623063,3.72960243
1638410400,2021-12-02 02:00:00,BTC/USDT,57217.15539022,57230.56199158,56836.03773067,56900.29170521,191360.72236919,3.36025299
1638408600,2021-12-02 01:30:00,BTC/USDT,57309.14163108,57363,57072.79412605,57220.01593432,342178.18482609,5.98706087
1638406800,2021-12-02 01:00:00,BTC/USDT,57012.77601381,57345.90560972,56806.73929086,57309.14163108,289572.17096297,5.07769353
1638405000,2021-12-02 00:30:00,BTC/USDT,57006.68567947,57146.09436172,56682.92409138,57000,326472.91298314,5.73443053
1638404544,2021-12-02 00:22:24,BTC/USDT,57019.74930716,57019.74930716,57019.74930716,57019.74930716,0,0
1638403200,2021-12-02 00:00:00,BTC/USDT,57189.14669504,57189.14669504,56889.89069409,57019.74930716,303431.9288007,5.3170549
1638401400,2021-12-01 23:30:00,BTC/USDT,57183.11108536,57220.60603762,57039.76539986,57194.86545801,288703.24357868,5.05428623
1638399600,2021-12-01 23:00:00,BTC/USDT,57051.6265201,57220.14990618,57023.33845985,57149.08002717,200927.86379012,3.51884385
1638397800,2021-12-01 22:30:00,BTC/USDT,56891.28719614,57121.95069303,56712.76829649,57039.56857516,114210.57336487,2.00652996
1638396000,2021-12-01 22:00:00,BTC/USDT,56980.31737695,57128.14930207,56645.35545097,56916.16697604,652036.03569825,11.4655768
1638394200,2021-12-01 21:30:00,BTC/USDT,56531.109581,57019.37584765,56524.61692952,56996.82790564,404170.47418774,7.1312816
1638392400,2021-12-01 21:00:00,BTC/USDT,56734.58313977,56978.38340128,56484.0298823,56566.2903397,400496.09479118,7.05812953
1638390600,2021-12-01 20:30:00,BTC/USDT,56923.42884637,57232.97080434,56627.73219532,56776.58974594,721485.77896187,12.6749703
1638388800,2021-12-01 20:00:00,BTC/USDT,57421.06241559,57421.06241559,56752.87560464,56973.99233448,1081796.05040452,18.96535762
1638387000,2021-12-01 19:30:00,BTC/USDT,57468.83481773,57665.15612308,57403.8363292,57419,562548.8296376,9.77958915
1638385200,2021-12-01 19:00:00,BTC/USDT,57458.22456784,57524.77831991,57009.850475,57478.93340136,692425.36156774,12.0935593
1638383400,2021-12-01 18:30:00,BTC/USDT,57806.99161058,57939.18918918,57410.52413086,57458.22456785,716662.35393651,12.43504474
1638381600,2021-12-01 18:00:00,BTC/USDT,57990.73119221,58086.34880411,57600,57806.99161058,710030.55964304,12.28168686
1638379800,2021-12-01 17:30:00,BTC/USDT,58341.24845583,58574.51410438,58000,58009.94879962,313961.67559047,5.38133348
1638378000,2021-12-01 17:00:00,BTC/USDT,58427.01283669,58584.13720928,58341.24845584,58341.24845584,467169.68108581,7.99090738
1638376200,2021-12-01 16:30:00,BTC/USDT,58818.56319937,58844.20160707,58407.00000001,58429.06967674,256730.29308063,4.38326374
1638374400,2021-12-01 16:00:00,BTC/USDT,58619.94012061,59020.40190764,58590,58783.00001,692737.91100595,11.76988577
1638372600,2021-12-01 15:30:00,BTC/USDT,58476.5480272,58718.56380232,58314.29281381,58608.80000002,662477.48024222,11.32257019
1638370800,2021-12-01 15:00:00,BTC/USDT,58563.20123658,58816.10667581,58282.42686174,58532.12045524,549779.02834534,9.40060972
1638369000,2021-12-01 14:30:00,BTC/USDT,58507.05403688,58749.4,58092.3932841,58576.17072754,889068.8807384,15.22237372
1638367200,2021-12-01 14:00:00,BTC/USDT,57657.62022208,58512.71704684,57647.7333605,58511.89244296,735648.33087176,12.64029086
1638365400,2021-12-01 13:30:00,BTC/USDT,57353.12980188,57916.18671827,57353.12980188,57654.05087471,976378.27503401,16.93055294
1638363600,2021-12-01 13:00:00,BTC/USDT,57087.83592723,57438.41073791,57046.86172382,57354.77785158,372629.65592265,6.50150984
1638361800,2021-12-01 12:30:00,BTC/USDT,57235.10748231,57287.4437128,57012.82607861,57087.83592723,189630.64914095,3.31932088
1638360000,2021-12-01 12:00:00,BTC/USDT,57133.50779857,57347.03043092,57077.02131471,57244.14616156,452483.22128215,7.90672389
1638358200,2021-12-01 11:30:00,BTC/USDT,56843.13258408,57203.03635346,56828.66315063,57186.21072045,753962.20085124,13.23108609
1638356400,2021-12-01 11:00:00,BTC/USDT,56963.88414795,56994.54306684,56777.40427928,56855.25725553,210727.23753684,3.7065912
1638354600,2021-12-01 10:30:00,BTC/USDT,57044.89101244,57069.8036164,56856.92633163,56970.87930871,356188.48196802,6.2517762
1638352800,2021-12-01 10:00:00,BTC/USDT,57100,57190.00000001,57001.31040761,57053.44818311,397008.1262906,6.95186891
1638351000,2021-12-01 09:30:00,BTC/USDT,56957.05893475,57159.4215465,56862.5329709,57107.01183069,221167.96619142,3.87702398
1638349200,2021-12-01 09:00:00,BTC/USDT,56865.86794787,57078.0344013,56723.19549748,56960.91713442,470179.90674627,8.27132516
1638347400,2021-12-01 08:30:00,BTC/USDT,57613,57775,56773.79534706,56904.89353807,350473.81720305,6.13920116
1638345600,2021-12-01 08:00:00,BTC/USDT,57142.0269604,57669.13556232,56868.58780201,57613.00000001,665032.05709058,11.63164323
1638343800,2021-12-01 07:30:00,BTC/USDT,57099.85140992,57244.25604917,57031.60778085,57097.5275,278208.81139933,4.8663251
1638342000,2021-12-01 07:00:00,BTC/USDT,56963.03822721,57270.30932069,56816.1890732,57150.26927654,294059.97268829,5.15487304
1638340200,2021-12-01 06:30:00,BTC/USDT,56915.78076392,57032.52494233,56814.35897811,56931.41242283,480298.5369953,8.4329716
1638338400,2021-12-01 06:00:00,BTC/USDT,56776.96015544,57063.10123021,56670.33286565,56912.93524657,112211.74078426,1.97440198
1638336600,2021-12-01 05:30:00,BTC/USDT,56869.23065326,56923.45567589,56736.98615337,56776.96015544,170910.81523706,3.00793694
1638334800,2021-12-01 05:00:00,BTC/USDT,57103.3870416,57103.3870416,56813.12345678,56869.23065326,277901.99489272,4.88042587
1638333000,2021-12-01 04:30:00,BTC/USDT,57156.36817098,57218.58374588,56982.83920001,57041.49060899,251153.73778687,4.39838653
1638331200,2021-12-01 04:00:00,BTC/USDT,57360.31002318,57390.0615338,57118.18990182,57159.63574504,179219.25401085,3.12930696
1638329400,2021-12-01 03:30:00,BTC/USDT,57099.28270762,57374.47894853,57000,57359.76632992,228848.28661249,4.00267477
1638327600,2021-12-01 03:00:00,BTC/USDT,57251.80608492,57325.83721223,57081.48179749,57112.48635483,80102.7761491,1.40032978
1638325800,2021-12-01 02:30:00,BTC/USDT,56937.40053424,57338.83615059,56896.72718566,57248.94221245,315695.97490772,5.52588206
1638324000,2021-12-01 02:00:00,BTC/USDT,57003.44211124,57100.8857082,56818.8079012,56893.84963309,285908.69960567,5.02434064
1638322200,2021-12-01 01:30:00,BTC/USDT,57069.83863636,57233.03190402,56918.36734693,56990.53584265,153285.6880952,2.68613461
1638320400,2021-12-01 01:00:00,BTC/USDT,57536.91094846,57536.91094846,57006.27754184,57089.56279508,315753.11312627,5.50763178
1638318600,2021-12-01 00:30:00,BTC/USDT,57520.39690624,57669.13556233,57225.86615657,57560.92225798,197415.68189047,3.43808225
1638317977,2021-12-01 00:19:37,BTC/USDT,57508.99054529,57508.99054529,57508.99054529,57508.99054529,0,0
1638316800,2021-12-01 00:00:00,BTC/USDT,56979.06598702,57508.99054529,56663.81099467,57508.99054529,533659.34590643,9.35742996
1638315000,2021-11-30 23:30:00,BTC/USDT,57237.68832202,57246.27495089,56787.84335981,56869.03221018,543955.30632172,9.56218899
1638313200,2021-11-30 23:00:00,BTC/USDT,57285.1011254,57377.38338905,57027.28447459,57267.4998037,80396.62394929,1.40732732
1638311400,2021-11-30 22:30:00,BTC/USDT,57412.21034398,57438.48667098,57194.91525423,57282.17224425,75900.1418562,1.32511357
1638309600,2021-11-30 22:00:00,BTC/USDT,57105.26146752,57508.99054529,57012.7837231,57505.80675028,212176.32633686,3.70186412
1638307800,2021-11-30 21:30:00,BTC/USDT,57295.41089038,57358.17557153,56858.68608193,57105.26146753,488216.63656533,8.56184642
1638306000,2021-11-30 21:00:00,BTC/USDT,57473.90065227,57760.61620584,57267.97572294,57267.97572294,127826.51151863,2.22512953
1638304200,2021-11-30 20:30:00,BTC/USDT,57407.73828572,57719.55172216,57238.11645975,57458.48526523,163266.85267281,2.84434961
1638302400,2021-11-30 20:00:00,BTC/USDT,57647.43820393,57747.11269783,57218.56190102,57417.33718589,156646.01426928,2.72683186
1638300600,2021-11-30 19:30:00,BTC/USDT,57784.99339258,57923.13568864,57409.44819186,57632.00581097,203820.3891054,3.53839182
1638298800,2021-11-30 19:00:00,BTC/USDT,58330.48312445,58330.48312445,57673.05665513,57779.217341,102914.49328245,1.77632379
1638297000,2021-11-30 18:30:00,BTC/USDT,57499.72140276,58336.31387054,57499.72140276,58336.31387054,636570.42069789,10.98572562
1638295200,2021-11-30 18:00:00,BTC/USDT,57384.1868545,57546.35981767,57220.51257307,57534.24950656,174496.871108,3.03653029
1638293400,2021-11-30 17:30:00,BTC/USDT,57100.60380784,57573.0782,57021.93578081,57370.75995176,345324.26389162,6.02783974
1638291600,2021-11-30 17:00:00,BTC/USDT,56742.5,57164.20528055,56513.3874819,57068.08718126,850521.15637833,14.98092175
1638289800,2021-11-30 16:30:00,BTC/USDT,57305.83219239,57702.7027027,56555.5826739,56750,504335.54658774,8.83898529
1638288000,2021-11-30 16:00:00,BTC/USDT,57341.33603563,57468.90681991,56585.87405519,57344.96809022,1333497.42641146,23.34245942
1638286200,2021-11-30 15:30:00,BTC/USDT,59081,59154,57243.5826739,57243.5826739,1194028.05897836,20.56501039
1638284400,2021-11-30 15:00:00,BTC/USDT,58379.41286464,59110,58335.91457454,59101.13744771,1360236.26784307,23.11526897
1638282600,2021-11-30 14:30:00,BTC/USDT,58311.71160565,58411.94489296,58031.9068,58362.45178499,464622.88543339,7.98748355
1638280800,2021-11-30 14:00:00,BTC/USDT,58299.70816685,58512.31070565,58136.04309848,58353.85614325,445176.12870741,7.61951077
1638279000,2021-11-30 13:30:00,BTC/USDT,58042.77452116,58332.56620397,57855.54411009,58332.56620397,240653.30089842,4.1436354
1638277200,2021-11-30 13:00:00,BTC/USDT,57830,58270.3570058,57647.42404444,58024.3791871,388866.50357369,6.71501576
1638275400,2021-11-30 12:30:00,BTC/USDT,57933.01156683,58143.7,57830,57830,182304.74372965,3.14028903
1638273600,2021-11-30 12:00:00,BTC/USDT,57629.32301928,58258.58253425,57603.0524433,57893.8285201,477357.97297511,8.2216095
